Unnamed: 0,quote,author,tags,likes,sentiment,normalized_likes
7510,When one flower blooms spring awakens everywhere,John O'Donohue,inspiration,72.0,0.0,0.00045970164715632454
7511,"The warrior is Here, Now.","Dan Millman, Way of the Peaceful Warrior: A Book That Changes Lives",inspiration,,0.0,
7512,Wise men put their trust in ideas and not in circumstances.,Ralph Waldo Emerson,inspiration,67.0,0.7506,0.00042732829172278047
7513,Trust men and they will be true to you, treat them greatly and they will show themselves great.,,,0.7269,
7514,"If you are a writer you locate yourself behind a wall of silence and no matter what you are doing, driving a car or walking or doing housework you can still be writing, because you have that space.",Joyce Carol Oates,inspiration,65.0,-0.2732,0.0004143789495493629
7515,"No one invites you to the top - you have to claw your way up. When you get there, you will sit with the others who were also uninvited - giggling. ",Staness Jonekos,"happiness,inspiration,women",59.0,0.2732,0.0003755309230291101
7516,"As I go clowning my sentimental way into eternity, wrestling with all my problems of estrangement and communion, sincerity and simulation, ambition and acquiescence, I shuttle between worrying whether I matter at all and whether anything else matters but me.","Stephen Fry, Moab Is My Washpot",inspiration,,-0.2023,
7517,"Nothing is so much calculated to lead people to forsake sin as to take them by the hand and to watch over them in tenderness. When persons manifest the least kindness and love to me, O what pow'r it has over my mind.",Joseph Smith Jr.,"inspiration,humanity",63.0,0.6273,0.0004014296073759453
7518,"We often think of peace as the absence of war, that if powerful countries would reduce their weapon arsenals, we could have peace. But if we look deeply into the weapons, we see our own minds- our own prejudices, fears and ignorance. Even if we transport all the bombs to the moon, the roots of war and the roots of bombs are still there, in our hearts and minds, and sooner or later we will make new bombs. To work for peace is to uproot war from ourselves and from the hearts of men and women. To prepare for war, to give millions of men and women the opportunity to practice killing day and night in their hearts, is to plant millions of seeds of violence, anger, frustration, and fear that will be passed on for generations to come. ","Thich Nhat Hanh, Living Buddha, Living Christ","inspiration,death,freedom",294.0,-0.9855,0.0018970786284056768
7519,Do not pray for easy lives. Pray to be stronger men.,John F. Kennedy,"inspiration,strength,prayer",270.0,0.1361,0.0017416865223246658
7520,"Dear Human:You've got it all wrong.You didn't come here to master unconditional love. This is where you came from and where you'll return.You came here to learn personal love.Universal love.Messy love.Sweaty Love.Crazy love.Broken love.Whole love.Infused with divinity.Lived through the grace of stumbling.Demonstrated through the beauty of... messing up.Often.You didn't come here to be perfect, you already are.You came here to be gorgeously human. Flawed and fabulous.And rising again into remembering.But unconditional love? Stop telling that story.Love in truth doesn't need any adjectives.It doesn't require modifiers.It doesn't require the condition of perfection.It only asks you to show up.And do your best.That you stay present and feel fully.That you shine and fly and laugh and cry and hurt and heal and fall and get back up and play and work and live and die as YOU.Its enough.It's Plenty.",Courtney A. Walsh,"love,happiness,inspiration,pain",212.0,0.9652,0.001366155599295556
7521,"[Fireheart]mewed,""It's not my place to judge you."" Greystripe looked up as Fireheart went on."" Greystripe, whatever you decide to do, I will always be your friend.","Erin Hunter, Fire and Ice","happiness,inspiration,friendship",144.0,0.4939,0.0009258779653993579
7522,"Every individual has a place to fill in the world and is important in some respect, whether he chooses to be so or not.",Nathaniel Hawthorne,inspiration,124.0,0.5994,0.0007963845436651817
7523,"Now, five years is nothing in a man's life except when he is very young and very old...- Wang Lung","Pearl S. Buck, The Good Earth","inspiration,people",117.0,0.0,0.0007510618460582203
7524,You become mature when you become the authority of your own life.,"Joseph Campbell, A Joseph Campbell Companion: Reflections on the Art of Living","philosophy,inspiration,spiritual,meditation",124.0,0.4767,0.0007963845436651817
7525,"When you're good at something, you'll tell everyone. When you're great at something, they'll tell you.",Walter Payton,inspiration,114.0,0.7906,0.0007316378327980939
7526,"Be creative, be useful, be practical, be generous and finish big","Lisa Genova, Still Alice",inspiration,99.0,0.8442,0.0006345177664974619
7527,Too many people realize at the end of their lives that they've taken for granted those who really love them. ,"Lesley M.M. Blume, Cornelia and the Audacious Escapades of the Somerset Sisters",inspiration,,0.7574,
7528,He who jumps into the void owes no explanation to those who stand and watch.,Jean-Luc Godard,"inspiration,strength",150.0,-0.29600000000000004,0.0009647259919196104
7529,"Let them call me a rebel and welcome. I feel no concern from it. But should I suffer the misery of devils, were I to make a whore of my soul.",Thomas Paine,"inspiration,freedom",94.0,-0.9432,0.0006021444110639179
7530,People need not fear the unknown if they are capable of achieving what they need and want.,"Paulo Coelho, The Alchemist",inspiration,91.0,0.6734,0.0005827203978037915
7531,Sometimes you've got to be able to listen to yourself and be okay with no one else understanding.,"Christopher Barzak, One for Sorrow",inspiration,77.0,-0.0772,0.0004920750025898683
7532,I have something that I call my Golden Rule. It goes something like this: 'Do unto others twenty-five percent better than you expect them to do unto you.' … The twenty-five percent is for error.,Linus Pauling,"humor,inspiration,science",94.0,0.4019,0.0006021444110639179
7533,"Champions are made from something they have deep inside of them-a desire, a dream, a vison.",Mahatma Gandhi,inspiration,85.0,0.7964,0.0005438723712835388
7534,"Given a choice between life and death, choose life. Given a choice between right and wrong, choose what's right. And given a choice between a terrible truth and a beautiful lie, choose the truth every time.","Mira Grant, Blackout","truth,inspiration,strength",89.0,-0.3818,0.0005697710556303741
7535,It is better to fill your head with useless knowledge than no knowledge at all.,"Jim Hinckley, Route 66 Backroads: Your Guide to Scenic Side Trips & Adventures from the Mother Road","inspiration,freedom",82.0,-0.2732,0.0005244483580234124
7536,"It's daring to be curious about the unknown, to dream big dreams, to live outside prescribed boxes, to take risks, and above all, daring to investigate the way we live until we discover the deepest treasured purpose of why we are here.","Luci Swindoll, I Married Adventure: Looking at Life Through the Lens of Possibility",inspiration,78.0,0.91,0.0004985496736765771
7537,"When you grow up as a girl, the world tells you the things that you are supposed to be: emotional, loving, beautiful, wanted. And then when you are those things, the world tells you they are inferior: illogical, weak, vain, empty.",Stevie Nicks,"inspiration,women",93.0,0.0516,0.0005956697399772091
7538,"It seems that a profound, impartial, and absolutely just opinion of our fellow-creatures is utterly unknown. Either we are men, or we are women. Either we are cold, or we are sentimental. Either we are young, or growing old. In any case life is but a procession of shadows, and God knows why it is that we embrace them so eagerly, and see them depart with such anguish, being shadows. And why, if this -- and much more than this is true -- why are we yet surprised in the window corner by a sudden vision that the young man in the chair is of all things in the world the most real, the most solid, the best known to us--why indeed? For the moment after we know nothing about him.Such is the manner of our seeing. Such the conditions of our love.","Virginia Woolf, Jacob's Room","truth,inspiration",80.0,0.9817,0.0005114990158499948
7539,"A book series is never truly over. The story lives on, even when the final page has been turned.",Richard P. Denney,"inspiration,writing",,-0.3412,
7540,"Plus there’s the fact,” he went on, making it clear he didn’t need me to reply anyway, “that music is a total constant. That’s why we have such a strong visceral connection to it, you know? Because a song can take you back instantly to a moment, or a place, or even a person. No matter what else has changed in you or the world, that one song stays the same, just like that moment. Which is pretty amazing, when you actually think about it.","Sarah Dessen, Just Listen","inspiration,art",63.0,0.9231,0.0004014296073759453
